"STATION","NAME","DATE","TMAX","TMIN"
"MXM00076680","MEXICO CITY, MX","2012-12-06",,
"MXM00076680","MEXICO CITY, MX","2012-12-07",,
"MXM00076680","MEXICO CITY, MX","2012-12-09","75","47"
"MXM00076680","MEXICO CITY, MX","2012-12-10","78","48"
"MXM00076680","MEXICO CITY, MX","2012-12-11","77","49"
"MXM00076680","MEXICO CITY, MX","2012-12-12",,
"MXM00076680","MEXICO CITY, MX","2012-12-13","76","48"
"MXM00076680","MEXICO CITY, MX","2012-12-14",,
"MXM00076680","MEXICO CITY, MX","2012-12-15","76","49"
"MXM00076680","MEXICO CITY, MX","2012-12-16","78","50"
"MXM00076680","MEXICO CITY, MX","2012-12-17","79","50"
"MXM00076680","MEXICO CITY, MX","2012-12-18","78","50"
"MXM00076680","MEXICO CITY, MX","2012-12-19",,
"MXM00076680","MEXICO CITY, MX","2012-12-20","79","50"
"MXM00076680","MEXICO CITY, MX","2012-12-21","72","45"
"MXM00076680","MEXICO CITY, MX","2012-12-22",,
"MXM00076680","MEXICO CITY, MX","2012-12-23","72","43"
"MXM00076680","MEXICO CITY, MX","2012-12-24","76","47"
"MXM00076680","MEXICO CITY, MX","2012-12-26","76","47"
"MXM00076680","MEXICO CITY, MX","2012-12-27",,
"MXM00076680","MEXICO CITY, MX","2012-12-28","76","48"
"MXM00076680","MEXICO CITY, MX","2012-12-29","77","47"
"MXM00076680","MEXICO CITY, MX","2012-12-30","72","44"
"MXM00076680","MEXICO CITY, MX","2013-01-03",,
"MXM00076680","MEXICO CITY, MX","2013-01-04","71","47"
"MXM00076680","MEXICO CITY, MX","2013-01-05","71","47"
"MXM00076680","MEXICO CITY, MX","2013-01-06","70","48"
"MXM00076680","MEXICO CITY, MX","2013-01-07","62","45"
"MXM00076680","MEXICO CITY, MX","2013-01-08","75","45"
"MXM00076680","MEXICO CITY, MX","2013-01-09","73","51"
"MXM00076680","MEXICO CITY, MX","2013-01-10",,
"MXM00076680","MEXICO CITY, MX","2013-01-11","79","49"
"MXM00076680","MEXICO CITY, MX","2013-01-12","79","51"
"MXM00076680","MEXICO CITY, MX","2013-01-13","77","52"
"MXM00076680","MEXICO CITY, MX","2013-01-14","77","50"
"MXM00076680","MEXICO CITY, MX","2013-01-15",,
"MXM00076680","MEXICO CITY, MX","2013-01-16","78","52"
"MXM00076680","MEXICO CITY, MX","2013-01-17","68","48"
"MXM00076680","MEXICO CITY, MX","2013-01-18","71","39"
"MXM00076680","MEXICO CITY, MX","2013-01-21","69","49"
"MXM00076680","MEXICO CITY, MX","2013-01-22","62","50"
"MXM00076680","MEXICO CITY, MX","2013-01-23","64","48"
"MXM00076680","MEXICO CITY, MX","2013-01-24",,
"MXM00076680","MEXICO CITY, MX","2013-01-25","70","44"
"MXM00076680","MEXICO CITY, MX","2013-01-29","75","49"
"MXM00076680","MEXICO CITY, MX","2013-01-30",,
"MXM00076680","MEXICO CITY, MX","2013-01-31","77","49"
"MXM00076680","MEXICO CITY, MX","2013-02-01","79","49"
"MXM00076680","MEXICO CITY, MX","2013-02-02","82","50"
"MXM00076680","MEXICO CITY, MX","2013-02-03","81","49"
"MXM00076680","MEXICO CITY, MX","2013-02-04","81","49"
"MXM00076680","MEXICO CITY, MX","2013-02-05",,
"MXM00076680","MEXICO CITY, MX","2013-02-06","79","50"
"MXM00076680","MEXICO CITY, MX","2013-02-07","80","51"
"MXM00076680","MEXICO CITY, MX","2013-02-08","80","54"
"MXM00076680","MEXICO CITY, MX","2013-02-09","78","53"
"MXM00076680","MEXICO CITY, MX","2013-02-11",,
"MXM00076680","MEXICO CITY, MX","2013-02-12","83","51"
"MXM00076680","MEXICO CITY, MX","2013-02-13","83","50"
"MXM00076680","MEXICO CITY, MX","2013-02-14","81","50"
"MXM00076680","MEXICO CITY, MX","2013-02-15","79","50"
"MXM00076680","MEXICO CITY, MX","2013-02-16","77","47"
"MXM00076680","MEXICO CITY, MX","2013-02-17","71","44"
"MXM00076680","MEXICO CITY, MX","2013-02-19","79","49"
"MXM00076680","MEXICO CITY, MX","2013-02-20","79","52"
"MXM00076680","MEXICO CITY, MX","2013-02-21","81","52"
"MXM00076680","MEXICO CITY, MX","2013-02-22","80","52"
"MXM00076680","MEXICO CITY, MX","2013-02-23","81","53"
"MXM00076680","MEXICO CITY, MX","2013-02-26",,
"MXM00076680","MEXICO CITY, MX","2013-02-27",,
"MXM00076680","MEXICO CITY, MX","2013-02-28","86","52"
"MXM00076680","MEXICO CITY, MX","2013-03-01","85","52"
"MXM00076680","MEXICO CITY, MX","2013-03-03","60","34"
"MXM00076680","MEXICO CITY, MX","2013-03-05","74","42"
"MXM00076680","MEXICO CITY, MX","2013-03-06","78","44"
"MXM00076680","MEXICO CITY, MX","2013-03-07","79","44"
"MXM00076680","MEXICO CITY, MX","2013-03-08","79","50"
"MXM00076680","MEXICO CITY, MX","2013-03-09",,
"MXM00076680","MEXICO CITY, MX","2013-03-10","82","54"
"MXM00076680","MEXICO CITY, MX","2013-03-11",,
"MXM00076680","MEXICO CITY, MX","2013-03-12","80","55"
"MXM00076680","MEXICO CITY, MX","2013-03-13","80","51"
"MXM00076680","MEXICO CITY, MX","2013-03-14","73","47"
"MXM00076680","MEXICO CITY, MX","2013-03-15",,
"MXM00076680","MEXICO CITY, MX","2013-03-16",,
"MXM00076680","MEXICO CITY, MX","2013-03-17","60","47"
"MXM00076680","MEXICO CITY, MX","2013-03-19",,
"MXM00076680","MEXICO CITY, MX","2013-03-20","82","52"
"MXM00076680","MEXICO CITY, MX","2013-03-21","82","52"
"MXM00076680","MEXICO CITY, MX","2013-03-22","81","53"
"MXM00076680","MEXICO CITY, MX","2013-03-23","80","55"
"MXM00076680","MEXICO CITY, MX","2013-03-24","78","55"
"MXM00076680","MEXICO CITY, MX","2013-03-25","82","54"
"MXM00076680","MEXICO CITY, MX","2013-03-26","83","45"
"MXM00076680","MEXICO CITY, MX","2013-03-27",,
"MXM00076680","MEXICO CITY, MX","2013-03-28",,
"MXM00076680","MEXICO CITY, MX","2013-03-29","78","54"
"MXM00076680","MEXICO CITY, MX","2013-03-30","80","54"
"MXM00076680","MEXICO CITY, MX","2013-03-31","83","54"
"MXM00076680","MEXICO CITY, MX","2013-04-01","82","57"
"MXM00076680","MEXICO CITY, MX","2013-04-02","79","56"
"MXM00076680","MEXICO CITY, MX","2013-04-03","83","56"
"MXM00076680","MEXICO CITY, MX","2013-04-04","83","56"
"MXM00076680","MEXICO CITY, MX","2013-04-05","85","53"
"MXM00076680","MEXICO CITY, MX","2013-04-06","78","53"
"MXM00076680","MEXICO CITY, MX","2013-04-07","83","55"
"MXM00076680","MEXICO CITY, MX","2013-04-08",,
"MXM00076680","MEXICO CITY, MX","2013-04-09","84","56"
"MXM00076680","MEXICO CITY, MX","2013-04-10","85","57"
"MXM00076680","MEXICO CITY, MX","2013-04-11","85","58"
"MXM00076680","MEXICO CITY, MX","2013-04-12","84","58"
"MXM00076680","MEXICO CITY, MX","2013-04-13","83","59"
"MXM00076680","MEXICO CITY, MX","2013-04-14","81","57"
"MXM00076680","MEXICO CITY, MX","2013-04-15","85","57"
"MXM00076680","MEXICO CITY, MX","2013-04-16","87","57"
"MXM00076680","MEXICO CITY, MX","2013-04-17","88","58"
"MXM00076680","MEXICO CITY, MX","2013-04-18","87","60"
"MXM00076680","MEXICO CITY, MX","2013-04-19","89","59"
"MXM00076680","MEXICO CITY, MX","2013-04-20","85","51"
"MXM00076680","MEXICO CITY, MX","2013-04-21","85","51"
"MXM00076680","MEXICO CITY, MX","2013-04-22","84","59"
"MXM00076680","MEXICO CITY, MX","2013-04-23","85","59"
"MXM00076680","MEXICO CITY, MX","2013-04-24","82","59"
"MXM00076680","MEXICO CITY, MX","2013-04-25","81","56"
"MXM00076680","MEXICO CITY, MX","2013-04-26",,
"MXM00076680","MEXICO CITY, MX","2013-04-27",,
"MXM00076680","MEXICO CITY, MX","2013-04-28","81","53"
"MXM00076680","MEXICO CITY, MX","2013-04-29","81","53"
"MXM00076680","MEXICO CITY, MX","2013-04-30","82","58"
"MXM00076680","MEXICO CITY, MX","2013-05-01",,
"MXM00076680","MEXICO CITY, MX","2013-05-02","85","55"
"MXM00076680","MEXICO CITY, MX","2013-05-03","86","54"
"MXM00076680","MEXICO CITY, MX","2013-05-04","79","54"
"MXM00076680","MEXICO CITY, MX","2013-05-05","81","54"
"MXM00076680","MEXICO CITY, MX","2013-05-06","86","54"
"MXM00076680","MEXICO CITY, MX","2013-05-07","81","54"
"MXM00076680","MEXICO CITY, MX","2013-05-08","85","57"
"MXM00076680","MEXICO CITY, MX","2013-05-09","83","59"
"MXM00076680","MEXICO CITY, MX","2013-05-10","85","61"
"MXM00076680","MEXICO CITY, MX","2013-05-11","84","60"
"MXM00076680","MEXICO CITY, MX","2013-05-13","79","56"
"MXM00076680","MEXICO CITY, MX","2013-05-14",,
"MXM00076680","MEXICO CITY, MX","2013-05-15","77","54"
"MXM00076680","MEXICO CITY, MX","2013-05-16",,
"MXM00076680","MEXICO CITY, MX","2013-05-17","82","55"
"MXM00076680","MEXICO CITY, MX","2013-05-18","85","58"
"MXM00076680","MEXICO CITY, MX","2013-05-19","87","58"
"MXM00076680","MEXICO CITY, MX","2013-05-20","85","59"
"MXM00076680","MEXICO CITY, MX","2013-05-21","85","60"
"MXM00076680","MEXICO CITY, MX","2013-05-22",,
"MXM00076680","MEXICO CITY, MX","2013-05-23",,
"MXM00076680","MEXICO CITY, MX","2013-05-24","82","56"
"MXM00076680","MEXICO CITY, MX","2013-05-25","80","56"
"MXM00076680","MEXICO CITY, MX","2013-05-26","77","57"
"MXM00076680","MEXICO CITY, MX","2013-05-27","77","56"
"MXM00076680","MEXICO CITY, MX","2013-05-28",,
"MXM00076680","MEXICO CITY, MX","2013-05-29",,
"MXM00076680","MEXICO CITY, MX","2013-05-30","82","58"
"MXM00076680","MEXICO CITY, MX","2013-05-31","82","58"
"MXM00076680","MEXICO CITY, MX","2013-06-01","82","57"
"MXM00076680","MEXICO CITY, MX","2013-06-02","82","57"
"MXM00076680","MEXICO CITY, MX","2013-06-03","80","58"
"MXM00076680","MEXICO CITY, MX","2013-06-04","80","58"
"MXM00076680","MEXICO CITY, MX","2013-06-05","83","56"
"MXM00076680","MEXICO CITY, MX","2013-06-06",,
"MXM00076680","MEXICO CITY, MX","2013-06-07","85","58"
"MXM00076680","MEXICO CITY, MX","2013-06-08","86","58"
"MXM00076680","MEXICO CITY, MX","2013-06-09","85","58"
"MXM00076680","MEXICO CITY, MX","2013-06-10","75","57"
"MXM00076680","MEXICO CITY, MX","2013-06-11","77","57"
"MXM00076680","MEXICO CITY, MX","2013-06-12","74","56"
"MXM00076680","MEXICO CITY, MX","2013-06-13","78","57"
"MXM00076680","MEXICO CITY, MX","2013-06-14","79","57"
"MXM00076680","MEXICO CITY, MX","2013-06-15","75","55"
"MXM00076680","MEXICO CITY, MX","2013-06-16",,
"MXM00076680","MEXICO CITY, MX","2013-06-17","81","57"
"MXM00076680","MEXICO CITY, MX","2013-06-18","82","56"
"MXM00076680","MEXICO CITY, MX","2013-06-19","81","56"
"MXM00076680","MEXICO CITY, MX","2013-06-20","78","57"
"MXM00076680","MEXICO CITY, MX","2013-06-21",,
"MXM00076680","MEXICO CITY, MX","2013-06-22","65","56"
"MXM00076680","MEXICO CITY, MX","2013-06-23",,
"MXM00076680","MEXICO CITY, MX","2013-06-24","78","56"
"MXM00076680","MEXICO CITY, MX","2013-06-25","77","55"
"MXM00076680","MEXICO CITY, MX","2013-06-26","77","55"
"MXM00076680","MEXICO CITY, MX","2013-06-27","78","55"
"MXM00076680","MEXICO CITY, MX","2013-06-28","79","55"
"MXM00076680","MEXICO CITY, MX","2013-06-29","77","55"
"MXM00076680","MEXICO CITY, MX","2013-06-30",,
"MXM00076680","MEXICO CITY, MX","2013-07-01",,
"MXM00076680","MEXICO CITY, MX","2013-07-02","81","54"
"MXM00076680","MEXICO CITY, MX","2013-07-03","79","56"
"MXM00076680","MEXICO CITY, MX","2013-07-04","78","58"
"MXM00076680","MEXICO CITY, MX","2013-07-05",,
"MXM00076680","MEXICO CITY, MX","2013-07-06","73","57"
"MXM00076680","MEXICO CITY, MX","2013-07-07","75","57"
"MXM00076680","MEXICO CITY, MX","2013-07-08","74","56"
"MXM00076680","MEXICO CITY, MX","2013-07-09","71","56"
"MXM00076680","MEXICO CITY, MX","2013-07-10","77","56"
"MXM00076680","MEXICO CITY, MX","2013-07-11",,
"MXM00076680","MEXICO CITY, MX","2013-07-12",,
"MXM00076680","MEXICO CITY, MX","2013-07-13",,
"MXM00076680","MEXICO CITY, MX","2013-07-14",,
"MXM00076680","MEXICO CITY, MX","2013-07-15","75","56"
"MXM00076680","MEXICO CITY, MX","2013-07-16","80","55"
"MXM00076680","MEXICO CITY, MX","2013-07-17","78","54"
"MXM00076680","MEXICO CITY, MX","2013-07-18","74","56"
"MXM00076680","MEXICO CITY, MX","2013-07-19","75","56"
"MXM00076680","MEXICO CITY, MX","2013-07-20","76","56"
"MXM00076680","MEXICO CITY, MX","2013-07-21","77","57"
"MXM00076680","MEXICO CITY, MX","2013-07-22","80","57"
"MXM00076680","MEXICO CITY, MX","2013-07-23","75","57"
"MXM00076680","MEXICO CITY, MX","2013-07-24","77","56"
"MXM00076680","MEXICO CITY, MX","2013-07-25","76","56"
"MXM00076680","MEXICO CITY, MX","2013-07-26","75","55"
"MXM00076680","MEXICO CITY, MX","2013-07-27",,
"MXM00076680","MEXICO CITY, MX","2013-07-28","81","56"
"MXM00076680","MEXICO CITY, MX","2013-07-29","81","56"
"MXM00076680","MEXICO CITY, MX","2013-07-30","81","56"
"MXM00076680","MEXICO CITY, MX","2013-07-31","80","56"
"MXM00076680","MEXICO CITY, MX","2013-08-01","77","56"
"MXM00076680","MEXICO CITY, MX","2013-08-02","78","58"
"MXM00076680","MEXICO CITY, MX","2013-08-03","78","58"
"MXM00076680","MEXICO CITY, MX","2013-08-04","77","56"
"MXM00076680","MEXICO CITY, MX","2013-08-05","78","55"
"MXM00076680","MEXICO CITY, MX","2013-08-06",,
"MXM00076680","MEXICO CITY, MX","2013-08-07","78","56"
"MXM00076680","MEXICO CITY, MX","2013-08-08","81","59"
"MXM00076680","MEXICO CITY, MX","2013-08-09","78","55"
"MXM00076680","MEXICO CITY, MX","2013-08-10","78","55"
"MXM00076680","MEXICO CITY, MX","2013-08-11",,
"MXM00076680","MEXICO CITY, MX","2013-08-12","75","56"
"MXM00076680","MEXICO CITY, MX","2013-08-13","73","54"
"MXM00076680","MEXICO CITY, MX","2013-08-14",,
"MXM00076680","MEXICO CITY, MX","2013-08-15","76","53"
"MXM00076680","MEXICO CITY, MX","2013-08-16",,
"MXM00076680","MEXICO CITY, MX","2013-08-17","78","54"
"MXM00076680","MEXICO CITY, MX","2013-08-18","76","54"
"MXM00076680","MEXICO CITY, MX","2013-08-19","79","55"
"MXM00076680","MEXICO CITY, MX","2013-08-20",,
"MXM00076680","MEXICO CITY, MX","2013-08-21","72","56"
"MXM00076680","MEXICO CITY, MX","2013-08-22",,
"MXM00076680","MEXICO CITY, MX","2013-08-23","76","56"
"MXM00076680","MEXICO CITY, MX","2013-08-24","76","57"
"MXM00076680","MEXICO CITY, MX","2013-08-25","75","57"
"MXM00076680","MEXICO CITY, MX","2013-08-26",,
"MXM00076680","MEXICO CITY, MX","2013-08-27",,
"MXM00076680","MEXICO CITY, MX","2013-08-28","76","56"
"MXM00076680","MEXICO CITY, MX","2013-08-29","76","55"
"MXM00076680","MEXICO CITY, MX","2013-08-30","72","54"
"MXM00076680","MEXICO CITY, MX","2013-08-31","74","54"
"MXM00076680","MEXICO CITY, MX","2013-09-01","75","57"
"MXM00076680","MEXICO CITY, MX","2013-09-02","78","57"
"MXM00076680","MEXICO CITY, MX","2013-09-03","75","56"
"MXM00076680","MEXICO CITY, MX","2013-09-04",,
"MXM00076680","MEXICO CITY, MX","2013-09-05","71","56"
"MXM00076680","MEXICO CITY, MX","2013-09-06","73","57"
"MXM00076680","MEXICO CITY, MX","2013-09-07",,
"MXM00076680","MEXICO CITY, MX","2013-09-08",,
"MXM00076680","MEXICO CITY, MX","2013-09-09","73","55"
"MXM00076680","MEXICO CITY, MX","2013-09-10",,
"MXM00076680","MEXICO CITY, MX","2013-09-11","75","56"
"MXM00076680","MEXICO CITY, MX","2013-09-12","73","56"
"MXM00076680","MEXICO CITY, MX","2013-09-13","71","57"
"MXM00076680","MEXICO CITY, MX","2013-09-14","65","56"
"MXM00076680","MEXICO CITY, MX","2013-09-15",,
"MXM00076680","MEXICO CITY, MX","2013-09-16","66","56"
"MXM00076680","MEXICO CITY, MX","2013-09-17",,
"MXM00076680","MEXICO CITY, MX","2013-09-18","75","54"
"MXM00076680","MEXICO CITY, MX","2013-09-19",,
"MXM00076680","MEXICO CITY, MX","2013-09-20","78","59"
"MXM00076680","MEXICO CITY, MX","2013-09-21",,
"MXM00076680","MEXICO CITY, MX","2013-09-22","76","57"
"MXM00076680","MEXICO CITY, MX","2013-09-23",,
"MXM00076680","MEXICO CITY, MX","2013-09-24","78","60"
"MXM00076680","MEXICO CITY, MX","2013-09-25","74","56"
"MXM00076680","MEXICO CITY, MX","2013-09-26","76","56"
"MXM00076680","MEXICO CITY, MX","2013-09-27",,
"MXM00076680","MEXICO CITY, MX","2013-09-28","79","55"
"MXM00076680","MEXICO CITY, MX","2013-09-30",,
"MXM00076680","MEXICO CITY, MX","2013-10-01",,
"MXM00076680","MEXICO CITY, MX","2013-10-02","78","55"
"MXM00076680","MEXICO CITY, MX","2013-10-03","79","55"
"MXM00076680","MEXICO CITY, MX","2013-10-04","78","54"
"MXM00076680","MEXICO CITY, MX","2013-10-05","82","54"
"MXM00076680","MEXICO CITY, MX","2013-10-06","83","56"
"MXM00076680","MEXICO CITY, MX","2013-10-07",,
"MXM00076680","MEXICO CITY, MX","2013-10-08",,
"MXM00076680","MEXICO CITY, MX","2013-10-09","73","53"
"MXM00076680","MEXICO CITY, MX","2013-10-10",,
"MXM00076680","MEXICO CITY, MX","2013-10-11","76","58"
"MXM00076680","MEXICO CITY, MX","2013-10-12","77","56"
"MXM00076680","MEXICO CITY, MX","2013-10-13","76","55"
"MXM00076680","MEXICO CITY, MX","2013-10-14","77","55"
"MXM00076680","MEXICO CITY, MX","2013-10-15","77","54"
"MXM00076680","MEXICO CITY, MX","2013-10-16",,
"MXM00076680","MEXICO CITY, MX","2013-10-17","81","55"
"MXM00076680","MEXICO CITY, MX","2013-10-18","80","54"
"MXM00076680","MEXICO CITY, MX","2013-10-19","77","56"
"MXM00076680","MEXICO CITY, MX","2013-10-20",,
"MXM00076680","MEXICO CITY, MX","2013-10-21",,
"MXM00076680","MEXICO CITY, MX","2013-10-22","72","56"
"MXM00076680","MEXICO CITY, MX","2013-10-23",,
"MXM00076680","MEXICO CITY, MX","2013-10-24",,
"MXM00076680","MEXICO CITY, MX","2013-10-25",,
"MXM00076680","MEXICO CITY, MX","2013-10-26","72","46"
"MXM00076680","MEXICO CITY, MX","2013-10-27",,
"MXM00076680","MEXICO CITY, MX","2013-10-28","75","55"
"MXM00076680","MEXICO CITY, MX","2013-10-29","78","55"
"MXM00076680","MEXICO CITY, MX","2013-10-30","80","53"
"MXM00076680","MEXICO CITY, MX","2013-10-31","78","58"
"MXM00076680","MEXICO CITY, MX","2013-11-01","79","58"
"MXM00076680","MEXICO CITY, MX","2013-11-02","78","58"
"MXM00076680","MEXICO CITY, MX","2013-11-03",,
"MXM00076680","MEXICO CITY, MX","2013-11-04","76","49"
"MXM00076680","MEXICO CITY, MX","2013-11-05",,
"MXM00076680","MEXICO CITY, MX","2013-11-06","86","53"
"MXM00076680","MEXICO CITY, MX","2013-11-07","74","52"
"MXM00076680","MEXICO CITY, MX","2013-11-08","74","52"
"MXM00076680","MEXICO CITY, MX","2013-11-09","73","52"
"MXM00076680","MEXICO CITY, MX","2013-11-10","74","54"
"MXM00076680","MEXICO CITY, MX","2013-11-11","73","52"
"MXM00076680","MEXICO CITY, MX","2013-11-12","73","52"
"MXM00076680","MEXICO CITY, MX","2013-11-13",,
"MXM00076680","MEXICO CITY, MX","2013-11-14",,
"MXM00076680","MEXICO CITY, MX","2013-11-15","71","45"
"MXM00076680","MEXICO CITY, MX","2013-11-16","72","50"
"MXM00076680","MEXICO CITY, MX","2013-11-19","75","55"
"MXM00076680","MEXICO CITY, MX","2013-11-20",,
"MXM00076680","MEXICO CITY, MX","2013-11-21","75","52"
"MXM00076680","MEXICO CITY, MX","2013-11-22","71","51"
"MXM00076680","MEXICO CITY, MX","2013-11-23","73","51"
"MXM00076680","MEXICO CITY, MX","2013-11-24","72","49"
"MXM00076680","MEXICO CITY, MX","2013-11-25",,
"MXM00076680","MEXICO CITY, MX","2013-11-26","74","50"
"MXM00076680","MEXICO CITY, MX","2013-11-27","74","48"
"MXM00076680","MEXICO CITY, MX","2013-11-28",,
"MXM00076680","MEXICO CITY, MX","2013-11-29","72","46"
"MXM00076680","MEXICO CITY, MX","2013-11-30","70","44"
"MXM00076680","MEXICO CITY, MX","2013-12-01","79","44"
"MXM00076680","MEXICO CITY, MX","2013-12-02","76","44"
"MXM00076680","MEXICO CITY, MX","2013-12-03",,
"MXM00076680","MEXICO CITY, MX","2013-12-04",,
"MXM00076680","MEXICO CITY, MX","2013-12-05","79","52"
"MXM00076680","MEXICO CITY, MX","2013-12-06","80","51"
"MXM00076680","MEXICO CITY, MX","2013-12-07","80","51"
"MXM00076680","MEXICO CITY, MX","2013-12-08","78","50"
"MXM00076680","MEXICO CITY, MX","2013-12-09","78","49"
"MXM00076680","MEXICO CITY, MX","2013-12-10","76","51"
"MXM00076680","MEXICO CITY, MX","2013-12-11","71","50"
"MXM00076680","MEXICO CITY, MX","2013-12-12","70","46"
"MXM00076680","MEXICO CITY, MX","2013-12-13","71","46"
"MXM00076680","MEXICO CITY, MX","2013-12-14","73","50"
"MXM00076680","MEXICO CITY, MX","2013-12-15","74","51"
"MXM00076680","MEXICO CITY, MX","2013-12-16",,
"MXM00076680","MEXICO CITY, MX","2013-12-17","74","49"
"MXM00076680","MEXICO CITY, MX","2013-12-18","74","47"
"MXM00076680","MEXICO CITY, MX","2013-12-19",,
"MXM00076680","MEXICO CITY, MX","2013-12-20","76","50"
"MXM00076680","MEXICO CITY, MX","2013-12-21",,
"MXM00076680","MEXICO CITY, MX","2013-12-22","76","52"
"MXM00076680","MEXICO CITY, MX","2013-12-23","76","51"
"MXM00076680","MEXICO CITY, MX","2013-12-24","71","46"
"MXM00076680","MEXICO CITY, MX","2013-12-26",,
"MXM00076680","MEXICO CITY, MX","2013-12-27",,
"MXM00076680","MEXICO CITY, MX","2013-12-28","63","46"
"MXM00076680","MEXICO CITY, MX","2013-12-29",,
"MXM00076680","MEXICO CITY, MX","2013-12-30",,
"MXM00076680","MEXICO CITY, MX","2013-12-31","75","49"
"MXM00076680","MEXICO CITY, MX","2014-01-03","72","42"
"MXM00076680","MEXICO CITY, MX","2014-01-04","65","42"
"MXM00076680","MEXICO CITY, MX","2014-01-05",,
"MXM00076680","MEXICO CITY, MX","2014-01-06","75","45"
"MXM00076680","MEXICO CITY, MX","2014-01-07","68","41"
"MXM00076680","MEXICO CITY, MX","2014-01-08",,
"MXM00076680","MEXICO CITY, MX","2014-01-09","70","42"
"MXM00076680","MEXICO CITY, MX","2014-01-10","71","42"
"MXM00076680","MEXICO CITY, MX","2014-01-11","70","46"
"MXM00076680","MEXICO CITY, MX","2014-01-13","76","46"
"MXM00076680","MEXICO CITY, MX","2014-01-14","72","46"
"MXM00076680","MEXICO CITY, MX","2014-01-15","68","46"
"MXM00076680","MEXICO CITY, MX","2014-01-16",,
"MXM00076680","MEXICO CITY, MX","2014-01-17","64","40"
"MXM00076680","MEXICO CITY, MX","2014-01-18",,
"MXM00076680","MEXICO CITY, MX","2014-01-19","69","39"
"MXM00076680","MEXICO CITY, MX","2014-01-20",,
"MXM00076680","MEXICO CITY, MX","2014-01-21","74","43"
"MXM00076680","MEXICO CITY, MX","2014-01-22",,
"MXM00076680","MEXICO CITY, MX","2014-01-23",,
"MXM00076680","MEXICO CITY, MX","2014-01-24","76","47"
"MXM00076680","MEXICO CITY, MX","2014-01-25","74","47"
"MXM00076680","MEXICO CITY, MX","2014-01-26","72","48"
"MXM00076680","MEXICO CITY, MX","2014-01-27",,
"MXM00076680","MEXICO CITY, MX","2014-01-28","77","48"
"MXM00076680","MEXICO CITY, MX","2014-01-29","77","53"
"MXM00076680","MEXICO CITY, MX","2014-01-30","73","48"
"MXM00076680","MEXICO CITY, MX","2014-01-31","75","48"
"MXM00076680","MEXICO CITY, MX","2014-02-01",,
"MXM00076680","MEXICO CITY, MX","2014-02-02","81","50"
"MXM00076680","MEXICO CITY, MX","2014-02-03",,
"MXM00076680","MEXICO CITY, MX","2014-02-04","79","51"
"MXM00076680","MEXICO CITY, MX","2014-02-05","81","52"
"MXM00076680","MEXICO CITY, MX","2014-02-06","78","50"
"MXM00076680","MEXICO CITY, MX","2014-02-07","75","50"
